8038	9815	5
124	2964	28
161	880	10
218	5027	10
125	6205	4
113	3038	18
5485	1740	4
123	8436	22
634	5762	13
118	6475	8
187	8836	2
127	473	0
102	902	23
104	805	14
148	8288	10
103	334	4
103	3489	3
2068	7931	9
108	477	20
601	6956	3
108	6805	5
12	5189	7
110	8183	18
129	114	6
160	4091	11
316	8379	13
145	5731	15
9863	7535	0
176	1872	12
102	4171	9
104	8463	11
15796	2829	20
104	5669	3
165	7229	27
162	1587	15
229	6328	9
111	8665	15
10372	4077	10
109	5120	36
621	776	29
2925	8335	15
12	8842	19
2771	7608	29
103	7470	26
15772	1757	9
12	3598	7
359	7796	6
721	4577	7
528	9010	10
113	6836	23
132	3919	14
197	8898	14
323	8646	15
1641	7400	0
163	7101	3
15649	4483	15
102	7683	21
103	5547	21
101	4806	14
619	2720	2
5287	6189	11
860	5028	17
483	6513	26
103	7592	12
202	4459	16
274	8414	9
12	8716	5
133	5561	40
102	423	26
849	5036	16
9148	5392	0
215	2665	15
118	7018	5
115	2593	18
158	4410	0
110	1694	14
797	2064	15
452	5553	35
107	1348	32
103	1185	11
14	499	34
14	3356	37
13213	9557	18
205	5819	19
321	5478	12
113	3184	11
125	1342	16
112	9283	42
2388	9523	0
220	7553	2
7634	1700	8
3449	6563	39
103	7244	4
101	9769	3
12	3948	25
193	1816	7
2279	7383	3
104	5794	1
103	9779	33
102	2914	23
111	5778	8
288	1785	5
1156	9081	10
102	2695	11
5700	4716	29
3756	9084	29
952	8380	3
195	7198	12
101	4673	12
105	3470	22
112	6643	25
12	2025	22
101	3783	31
4737	6742	9
101	5028	16
125	2512	3
14	4295	5
101	5331	41
109	8627	14
160	209	9
114	9345	2
217	1352	3
104	6859	16
109	762	1
5073	6972	9
145	3047	25
123	6513	27
110	627	4
228	2298	21
12	1326	22
119	8163	9
122	5726	16
12	9541	5
364	1160	4
3796	7575	15
337	5933	9
4021	8270	12
185	5701	14
1886	7734	6
3311	3522	19
2054	4612	1
5837	2107	18
126	6582	4
143	6224	0
103	9091	24
106	1722	21
110	9842	31
267	2402	2
6203	1462	10
173	2601	38
5392	9732	5
4263	9199	25
120	6828	13
12	6886	3
12	4551	6
14	6963	33
12	2922	11
17	5701	13
514	3060	5
3469	6311	7
12	4130	26
101	7874	17
292	6414	10
102	7337	27
10583	9308	9
114	6721	14
134	9165	1
9614	7704	36
130	773	11
182	4684	15
105	1383	3
6356	6723	14
524	3933	49
101	480	8
105	3201	6
156	1145	2
106	253	17
252	262	6
479	1060	7
106	1750	15
115	4411	32
16	6480	3
378	5262	18
106	700	7
12	3683	9
365	2107	39
119	7786	15
2950	8695	7
106	9010	8
103	7334	8
16479	2026	8
1718	8831	4
108	8509	4
104	9802	10
111	7026	31
113	7859	17
102	3142	25
121	8904	1
105	2894	16
103	5100	17
131	5540	5
14	1842	48
104	1121	27
107	828	9
105	3129	41
553	9074	11
131	423	25
2435	6000	37
103	2816	10
11667	508	3
243	159	5
205	9180	12
4854	4444	13
102	7136	27
174	8155	3
103	8435	39
118	6757	21
131	1047	32
1140	2550	12
102	9185	5
345	9391	2
2753	2450	6
317	9114	3
101	8750	5
901	8849	16
211	5534	0
105	2605	26
12	1633	4
103	7776	28
138	1908	2
6332	2882	2
12	3392	1
118	8640	1
241	6146	30
123	9052	29
875	7617	23
114	3074	16
1097	3064	27
10311	9944	10
101	2752	25
103	322	5
117	1772	21
137	5092	14
103	1402	1
103	4920	11
1507	5711	0
108	4686	7
101	6495	11
10819	134	14
130	8345	10
1265	9352	0
111	1157	8
122	605	35
102	6288	11
515	1572	3
644	7407	15
259	5067	3
956	4707	9
12	6388	13
151	8568	2
149	4981	9
118	6996	19
6231	1323	8
102	7418	3
176	2564	26
14	9589	20
102	9013	31
111	2284	25
102	1397	18
495	2452	19
828	4320	1
14	5717	15
125	1414	16
140	7362	21
102	3668	23
160	6095	11
136	829	6
146	7195	11
105	8278	10
101	2480	9
449	7867	1
119	6739	31
449	9624	3
228	6893	21
105	1558	7
158	4482	0
12	9950	13
116	3900	26
116	9144	14
2336	1920	0
102	8337	21
104	4565	23
106	2510	26
479	2876	18
7506	6672	12
131	4508	1
11015	1827	7
1332	6392	8
102	6642	21
237	8435	1
160	105	9
12375	6043	35
132	7932	4
112	9638	25
3661	6119	3
112	8032	7
141	1767	9
177	3276	0
107	4258	15
241	1460	31
1350	6021	20
819	5815	0
144	7713	14
4170	7239	22
310	5873	15
143	6703	0
106	4068	16
102	8971	38
133	3539	10
101	2359	11
106	7498	4
122	5287	6
105	1908	25
112	6184	19
105	4406	19
110	3456	9
110	4323	6
186	8446	11
14	9936	10
14	7190	20
3309	9042	18
111	4806	22
107	7818	8
14	7128	22
7041	629	3
120	7472	3
244	9313	12
1602	7356	3
565	308	12
104	3696	12
2671	6768	0
1660	5874	19
1740	6632	14
207	7182	18
460	5189	2
467	2841	8
177	3595	0
108	7393	2
104	3540	6
113	772	4
181	3927	16
14	1311	19
109	578	1
436	6256	3
230	7424	3
108	7179	14
333	9134	6
128	3597	4
141	4075	0
16356	3368	9
115	4185	17
121	5435	6
101	2104	27
350	1787	12
259	4449	13
115	2046	7
1731	7294	20
15761	5491	6
155	9067	0
14	2907	14
104	629	7
155	5442	25
14	8209	24
102	5489	8
102	2066	7
107	5441	1
102	7760	13
118	6876	1
121	8556	36
132	8543	2
14012	9343	5
107	3278	16
264	1389	2
107	6022	1
5322	2328	35
499	4303	0
283	5537	8
101	7027	19
782	7683	14
642	680	7
101	7512	13
12	564	14
124	4939	4
210	6798	9
515	6085	5
101	9347	34
123	5870	12
881	3205	11
101	5597	2
12	8222	11
103	9596	28
112	4965	12
16371	8111	25
103	1303	15
117	3670	24
102	7539	5
102	4508	2
13103	9956	4
102	16	10
2668	3472	4
260	9281	0
15735	9501	7
103	380	19
12	1054	4
115	787	13
1021	9713	6
138	3626	7
3551	8798	17
104	6823	37
1880	8794	7
112	8386	21
12	5049	18
10733	7182	6
119	6392	5
523	8570	12
105	3705	4
103	4373	7
985	6298	16
1687	7525	21
123	173	18
104	4990	13
7918	9024	34
102	9183	19
1295	6854	5
102	4664	8
399	6457	9
3128	7807	7
892	5980	6
101	7933	19
357	9256	24
117	6104	29
102	2017	37
101	7226	19
131	3219	20
108	2989	12
375	9772	19
3331	4810	13
14	7685	33
102	4378	20
102	4351	8
12717	559	20
14	1041	23
12	7284	9
2402	244	11
9	6025	13
129	8940	2
1159	3795	13
104	1466	17
14	4599	23
104	5328	20
102	561	7
244	5515	2
116	1843	2
2077	2326	21
296	1485	34
118	2197	12
102	980	27
8520	8999	1
12	7004	6
108	8008	29
913	3050	21
14498	9432	18
141	4142	0
103	8915	17
159	2596	0
208	6980	0
268	1209	10
111	3561	26
129	7334	25
5399	848	11
144	8987	42
104	8193	32
138	1387	25
103	8567	27
105	4767	12
725	415	11
101	90	13
319	9098	20
110	2535	20
101	1940	15
103	6740	25
112	5545	11
103	9136	27
3618	5558	25
164	5445	3
103	1520	22
101	669	13
248	6173	45
106	7617	7
107	4875	16
102	2163	8
623	9126	15
147	2970	0
111	6508	16
114	4637	14
1830	205	13
117	6072	6
103	6967	19
200	6420	4
180	7568	23
112	5645	1
105	7955	1
512	9730	24
399	3063	6
3821	8370	17
1046	1036	19
107	7054	31
113	9188	20
1214	7505	11
150	5147	0
101	3990	2
121	4086	16
1517	8333	8
14	5857	33
2032	5832	2
108	684	16
135	7801	0
106	4399	20
328	9405	7
14	8493	36
188	8398	8
12555	237	3
570	2575	22
7384	5120	22
223	2993	2
112	6918	14
14	4747	41
12	2547	6
412	3182	12
164	5893	1
263	8708	2
104	4568	2
542	6561	2
109	1286	20
122	8444	37
361	699	17
130	2329	9
1272	6812	4
13050	5257	11
547	9822	23
114	5460	14
123	9868	16
242	5728	6
553	3211	26
119	2737	8
11237	4622	18
119	1979	19
112	8170	16
932	2556	11
114	1916	12
14155	3218	2
109	1408	2
120	9659	10
107	420	16
120	1019	7
150	4946	0
978	8885	5
101	1836	32
12345	381	8
129	6022	8
107	9729	1
135	8275	0
12	945	9
4419	9048	9
195	4065	5
5813	9042	1
110	9570	20
198	2902	7
280	554	12
179	3565	17
128	9633	31
110	6250	8
103	8339	19
7237	873	17
109	9002	3
15211	8828	12
104	6047	6
120	8087	24
130	3934	13
102	155	9
102	8432	26
132	6140	12
812	8398	11
126	6143	35
118	1845	25
3706	9552	1
12	3665	30
112	4171	17
122	8652	24
2816	9781	29
516	3171	5
102	6546	14
114	6481	5
9220	8544	18
176	3721	11
1134	6755	4
129	5320	14
634	412	15
102	8121	16
3073	7191	0
2117	9866	4
3558	2247	0
14918	9707	1
103	4376	18
401	9518	10
139	3533	2
101	4539	11
106	4996	14
105	8944	5
101	3288	4
101	6810	14
105	1200	8
117	8570	7
115	9077	11
519	7083	37
103	2019	35
14	5398	28
162	4264	10
117	2697	42
14444	5183	21
21	9981	19
232	481	4
119	3318	12
103	1307	14
1330	1239	24
2243	4741	7
1691	5715	39
6595	6020	21
2017	3786	1
102	1143	23
111	8108	22
102	5150	3
376	9923	22
878	6916	0
758	8821	11
116	5842	4
125	1377	9
297	2537	5
2527	5168	8
195	3689	23
12	988	7
5876	6603	1
148	2836	10
166	2548	22
912	3529	23
347	1373	0
127	934	0
114	6008	22
260	9293	1
123	4972	13
12	1974	15
121	1497	17
106	2921	1
9238	5709	0
640	1216	22
151	8116	15
292	6461	9
12	2748	20
123	324	15
227	4879	13
21	9560	13
971	4039	16
104	6227	9
604	6941	6
3362	8445	9
104	9849	9
3359	5985	23
661	3939	17
112	8264	2
9106	9978	10
103	8312	11
179	1575	12
290	856	8
3593	4726	0
108	2628	17
124	9228	2
193	7305	25
107	1216	28
127	353	0
102	9045	4
134	183	13
14	6874	19
104	9693	3
704	5337	9
109	7559	1
1303	3873	4
105	7486	13
128	6659	13
124	4481	17
117	4699	8
462	525	18
108	804	2
101	4760	3
108	5478	8
4864	7193	8
102	8081	2
159	2371	0
102	9084	2
406	6570	17
102	4763	25
136	657	7
199	9873	23
200	2716	6
12909	7997	13
269	9945	0
710	3937	0
101	1267	15
101	9368	28
103	6358	5
14925	651	21
382	8287	1
111	5730	1
604	3219	22
109	8935	13
1349	3802	27
102	7221	8
102	9971	22
103	7026	15
14	9475	36
124	3951	18
105	5049	26
112	6823	26
860	1266	26
537	9835	31
12	1368	9
103	4534	22
12	7383	24
14	2880	48
105	8572	29
14	6953	36
529	9830	31
602	2870	1
142	2310	29
176	3623	15
2419	2975	8
114	4830	4
2872	1426	20
106	6504	5
112	7178	18
106	2276	13
12	2260	4
585	9007	31
451	8159	12
12	528	29
108	8260	11
112	5838	11
114	426	33
103	3155	15
4715	6078	17
109	6311	5
208	6884	0
2245	7095	1
111	2658	4
188	6510	2
556	5290	12
116	1234	20
524	8863	7
119	1563	19
2547	9268	21
103	793	22
170	1502	0
9598	2153	7
105	8573	9
4251	9807	1
3904	3151	4
14	6952	48
138	8494	10
1352	4399	27
188	387	13
132	3674	27
176	9580	13
840	3783	19
113	5966	5
345	4985	2
231	5194	4
113	268	15
110	871	5
247	7619	0
1067	687	29
772	6536	25
238	3696	13
103	1686	2
110	6602	8
5203	4553	14
122	4449	15
12	8050	6
101	8309	22
150	4850	0
120	1429	5
101	3501	37
123	1251	9
102	9844	20
116	5471	8
591	9973	16
21	5846	18
101	3946	37
125	8035	20
1909	2812	17
178	9728	11
104	5084	8
165	6177	12
104	1147	30
106	9894	13
469	2004	7
135	8153	0
101	5502	19
317	1187	1
112	7977	26
128	4362	26
12	5780	3
4418	9626	1
129	1836	22
7363	6178	9
114	2741	29
107	7172	21
120	9373	28
104	7001	7
104	1594	8
111	8623	16
108	7214	9
12	9431	18
164	3014	14
2251	3943	39
948	8630	0
14	785	10
14	2096	15
14151	5968	12
302	1569	31
2544	3228	15
103	1603	35
113	6249	18
101	114	31
101	5680	21
117	8410	7
7733	9543	26
103	8378	21
303	2788	4
117	5910	2
117	1690	10
146	7965	4
12	5594	5
1767	7762	17
101	8700	16
211	4199	11
102	1020	9
104	2459	9
345	7711	3
2194	1720	11
323	1791	13
5065	9484	25
108	5007	8
14	6980	42
101	9622	24
110	9994	4
106	8578	3
184	8916	0
1049	226	3
665	2466	30
103	87	16
110	9677	4
231	7616	27
14	6458	17
104	3447	23
151	2601	42
116	5557	4
520	8919	6
116	8825	1
7033	6229	32
142	3463	13
109	8842	3
191	6667	12
108	2468	19
104	8971	46
121	2548	8
7669	3571	17
12	3157	20
109	8494	9
122	767	38
14	5745	28
102	4883	11
109	3151	1
101	8350	14
139	9797	10
2306	5086	15
121	5847	5
105	2205	17
2832	5466	9
108	7053	5
4049	10	6
198	8535	9
749	5012	9
101	4252	9
14	7925	7
273	5546	27
486	9826	8
102	6008	23
118	1684	13
109	2497	1
102	5789	11
227	9793	20
105	5722	20
108	5411	20
105	4209	10
103	9113	29
12739	5637	7
2505	4078	42
114	5626	10
123	7425	22
107	2447	27
295	9081	20
2155	9315	0
102	6142	1
127	518	0
106	1410	12
115	1393	14
610	8779	14
385	1997	22
105	8124	17
112	7080	10
416	7108	7
106	9228	3
613	9065	13
104	1168	6
356	1155	19
14	7639	27
14	8415	7
5243	9459	21
104	3668	31
1419	4252	25
124	206	19
119	6896	14
103	1375	6
426	8902	1
101	6522	12
7653	3707	22
10851	3409	10
788	9032	21
106	5648	36
159	2383	1
45	2015	11
466	9524	8
129	8901	4
14	7473	22
6007	7637	0
319	4033	11
101	3194	1
421	1940	16
537	9831	30
17	9366	14
119	2110	1
103	1565	1
17	2066	26
128	815	13
125	425	4
110	6173	44
118	2587	17
109	8974	16
104	2776	26
1506	4905	2
1013	1827	4
16104	8971	49
4765	5741	9
102	8404	9
157	4681	10
111	3267	13
3180	340	24
114	9013	30
14	2576	22
3293	6905	31
102	3735	29
104	9598	18
102	5178	16
541	9567	32
232	1547	21
101	7985	9
105	3089	20
2263	8488	16
811	9673	6
101	4667	18
103	5462	9
1028	8032	13
1377	2753	7
583	7781	24
450	8185	17
7372	9332	3
107	6977	20
176	7654	16
162	1742	19
231	3406	22
2133	5217	14
102	4533	4
106	8775	6
455	1080	5
1715	6838	12
331	7332	11
8201	4576	9
103	341	21
585	4007	10
14296	6209	20
103	3514	18
2840	657	16
129	8770	6
102	3734	9
383	4377	5
777	8374	23
388	688	42
119	2808	21
574	2000	36
109	3853	6
470	6745	25
116	9553	14
105	702	17
152	452	9
245	5543	13
137	9278	15
200	5328	0
614	4747	31
106	9123	14
105	5401	7
1558	5600	19
101	8604	11
122	9603	23
106	4454	9
1069	9259	29
1226	6121	6
290	1779	15
1619	6322	12
362	662	10
108	1230	19
115	8599	12
12	8200	32
107	1252	15
109	293	1
179	9360	33
341	8668	3
12	6955	34
164	7277	25
299	5671	3
183	4161	34
12	6611	15
12	4850	10
12	3985	5
401	4673	30
265	6242	33
109	7687	24
381	6896	12
14	530	27
102	5884	4
204	8202	4
151	8373	12
5978	6903	22
5963	235	22
108	5644	29
128	6284	4
108	3233	16
106	5069	19
5164	8102	30
102	84	2
273	1352	12
183	7421	18
136	2041	10
102	9748	15
102	6131	20
136	8284	27
118	7036	1
113	4769	10
102	433	30
105	5940	11
110	5892	2
303	9187	5
13309	9928	34
15061	8406	11
297	2565	6
101	9137	7
115	2702	45
14	8402	18
1402	6486	18
120	2750	19
3096	8500	0
134	2170	11
111	8234	23
118	1916	4
176	6851	10
21	2899	16
304	874	6
104	6969	28
903	7029	11
6459	9855	9
141	3659	0
4112	5439	1
112	6947	9
358	7177	8
120	1842	30
114	7987	6
355	6674	40
2803	1648	13
275	6406	19
114	9232	4
101	9015	17
2897	6585	39
101	4019	5
798	9586	5
102	3058	5
736	2524	37
452	2747	7
339	7252	18
3336	9185	15
113	2187	5
173	8074	21
103	9754	8
224	2284	38
952	8813	7
3895	2840	12
57	2769	13
257	1489	15
13786	7723	10
178	452	21
176	4679	17
272	4447	2
14	475	31
120	280	20
1485	1008	7
155	5347	13
102	4859	2
181	4194	54
106	7169	28
827	3173	8
212	9177	21
504	6993	16
883	9284	10
101	696	10
605	7956	15
128	3882	6
649	3824	10
115	1176	19
373	672	24
108	6919	18
117	7156	16
106	5122	5
101	2910	15
105	9590	14
5830	5861	0
101	1969	8
12	5170	12
164	6676	36
1244	7571	9
111	5985	16
266	349	3
9626	4749	10
2583	4977	3
116	5438	7
140	3653	7
12	2805	9
5484	8306	7
3231	7173	14
108	4711	1
6724	5320	29
112	1379	14
14002	7849	28
2627	1803	0
301	4591	26
114	2550	14
102	2357	5
282	6788	17
502	8270	16
418	119	1
343	2162	1
120	9787	19
111	866	12
145	7616	6
109	5432	2
361	4960	27
107	7190	11
134	7754	4
104	7520	7
85	6473	11
1519	2619	26
8425	9636	11
101	3173	10
4219	2535	5
221	6435	1
2340	2213	7
115	931	22
257	9260	17
101	715	27
112	1430	9
12	196	23
175	4797	5
121	6150	4
846	8487	10
567	7166	0
243	5268	2
1847	4820	7
101	1986	25
124	5298	31
151	4384	18
156	5854	25
12	9283	26
1432	8190	24
120	5614	15
14578	8474	4
997	9014	19
2521	9918	3
107	6843	3
285	9828	36
120	7978	22
107	8317	29
14	4870	26
14	3448	36
126	8062	25
516	7926	9
105	3086	31
103	779	8
147	2890	0
104	7746	27
120	3330	20
114	8911	9
144	6044	8
109	6901	25
104	8103	7
103	9177	32
137	9199	6
131	2569	5
727	8974	14
170	1641	0
121	7438	18
530	8670	5
195	6160	5
106	3896	17
106	9148	5
319	8760	10
103	1669	8
208	7389	0
144	9694	13
3339	1005	31
157	4817	3
9564	6114	0
1291	7085	12
223	4712	5
124	8411	4
135	7849	0
1528	8801	21
10604	9296	6
101	3910	2
105	3562	23
274	7703	10
17	8577	19
599	7015	23
120	492	7
199	2689	11
130	7626	21
220	2627	1
113	7577	22
14	5768	26
169	238	20
102	1674	27
116	9672	19
107	4161	35
230	4156	21
12	9505	4
179	8633	5
135	8323	0
11749	1110	9
147	3075	0
767	8467	8
102	6568	2
3713	2745	17
1129	3045	9
1497	2049	31
111	7952	12
170	1198	0
146	7054	10
12	3044	6
124	8285	18
117	9095	11
103	7919	5
279	6361	11
190	6331	0
102	8801	12
104	9484	23
102	522	31
134	387	5
102	9092	16
678	5710	7
12198	2005	43
265	8524	9
3365	9609	21
161	5310	8
103	6603	11
12	2795	22
723	6056	3
14	6999	32
12	5741	5
3347	2091	22
16633	2610	7
331	5558	29
116	647	14
116	8164	1
374	3188	16
199	3938	5
114	8454	13
7571	4095	4
105	4772	20
287	6583	1
180	7368	5
110	5311	3
12	7137	8
152	6200	9
621	320	4
106	2653	9
106	4336	4
1386	4004	1
112	3802	2
102	6177	4
109	6686	1
16	6452	2
572	8758	5
153	3514	15
12	9808	47
14	6797	17
5261	7873	17
109	9971	1
113	6071	3
2275	4455	8
283	9044	16
110	9205	16
400	813	23
103	1647	4
122	3358	26
103	6924	11
1257	8620	14
758	7038	36
5260	8449	30
138	5567	3
101	8332	16
175	7294	26
4705	8742	36
14	9668	27
2396	7091	33
6353	5421	11
248	2898	16
14	1098	20
15046	1072	11
112	4701	5
101	9001	14
103	9098	23
108	5333	2
131	5568	4
267	5128	2
11608	5767	36
14	8266	27
107	8158	27
107	6645	5
16110	8316	28
1763	6460	6
102	4836	9
103	3407	21
117	7331	15
895	5303	29
156	3452	4
105	586	2
3653	9520	37
102	4416	3
103	4245	33
1016	491	3
127	886	0
347	1421	0
1485	9739	11
116	9102	3
115	5329	33
2266	6198	6
242	2781	13
134	4110	25
5514	7468	6
102	9093	4
172	8055	14
127	433	0
124	4276	13
2236	7170	7
2443	7325	8
1233	6788	30
12	1541	5
598	1064	20
115	3074	23
146	6026	21
3136	1399	20
105	8422	17
398	3822	20
149	363	6
4793	4304	26
9504	709	26
21	3552	7
4854	4359	33
14	1320	10
123	4922	27
12	5489	32
102	3237	26
192	9402	23
457	3829	10
226	7	21
204	9941	9
109	5586	14
123	851	15
102	5809	44
108	2708	17
12	1441	15
112	8344	2
14	5624	37
161	7156	17
103	3042	29
115	3904	16
112	1598	2
961	70	1
245	3707	20
101	1709	18
3426	7358	13
247	6047	16
766	8351	7
1379	1971	3
224	7784	7
655	8573	29
217	7785	6
102	5899	6
1653	3554	19
108	6591	2
1397	6583	13
101	4782	14
12	7246	5
124	8272	7
103	3723	4
542	7099	23
3090	4160	28
325	3974	14
337	7083	26
780	3616	2
2197	4519	7
2231	6572	1
104	4647	11
104	3908	4
109	1499	1
102	42	6
102	3269	1
136	428	16
2151	5460	19
120	4652	12
1018	7975	8
584	5427	17
117	294	13
115	2056	4
2911	3048	4
12	1060	8
103	326	31
12	8804	5
10998	6711	5
2919	4562	13
144	8284	12
107	7901	10
1386	5614	21
1916	5739	14
115	7109	26
12	427	28
158	4434	0
110	4276	4
249	6749	7
136	8146	46
110	6768	29
104	4356	3
104	5834	1
2681	9841	2
102	6028	4
112	9938	19
117	2566	28
649	5101	1
105	840	7
927	9643	13
154	2297	10
119	5164	26
107	602	13
1609	9951	9
201	741	6
11415	264	8
7046	2263	5
984	6341	14
102	4611	16
14	1773	15
12	6919	5
250	7949	21
148	4650	20
103	1325	3
152	2965	12
2927	8161	11
101	5920	14
12	9517	5
1831	7803	23
103	5734	11
1388	5314	17
105	5031	5
121	7556	5
125	2595	36
247	2813	11
114	6000	34
101	5829	18
14	3822	22
456	3496	24
123	1439	8
109	658	1
102	7141	21
142	254	7
556	2385	10
354	530	4
113	7863	11
102	9965	9
104	3332	6
168	5132	10
136	3105	9
446	7573	3
143	6200	0
7235	5212	28
1771	5761	0
12	8354	17
2206	9115	17
4181	7802	3
108	5608	42
132	6273	12
102	5451	4
452	5122	6
105	1821	34
109	6004	1
106	19	7
216	9669	26
112	703	18
752	5151	8
102	5373	47
448	6334	1
342	5324	16
231	7960	16
939	3932	0
12	8433	38
155	9147	0
141	3899	0
101	2892	17
115	673	19
128	3805	4
144	6634	45
148	3201	11
172	5658	8
1142	1842	38
857	8384	13
511	4060	17
838	5554	9
113	6075	2
109	8497	2
12	9820	46
118	4972	18
16	6456	3
12	9984	9
103	3843	22
2460	9363	16
804	2732	18
117	908	3
7200	8692	3
1712	613	26
239	6120	11
109	8853	8
549	1739	5
101	4455	10
193	7479	6
106	9050	8
582	5538	14
290	7776	4
6513	8033	8
12	5443	24
103	2700	2
105	6415	6
215	9262	1
666	62	2
14	456	21
103	8146	45
116	424	7
4338	2365	0
377	8874	25
210	8345	3
104	6287	8
163	1754	22
107	8146	26
12	5862	6
2992	6259	5
108	5337	3
125	2538	32
124	6128	24
14	8447	33
3371	8080	7
157	607	14
438	3526	14
402	2743	7
142	6718	4
104	1965	17
14	6337	18
125	2834	13
113	604	22
140	2299	5
104	4591	27
1567	6178	19
103	6884	2
301	6655	9
14	2548	33
322	2596	9
105	7650	12
1849	6746	6
207	754	15
121	4644	16
2439	9972	14
103	875	19
211	5622	0
12	2790	3
101	5334	39
134	107	12
102	9287	7
439	6608	35
484	8350	17
675	8613	11
1094	730	20
885	2025	46
14421	1965	28
5305	5408	37
442	794	7
105	704	21
871	2888	4
116	5421	13
136	8270	5
14	9386	4
210	7859	3
476	6282	9
2506	5896	11
239	7246	12
141	6324	4
4816	1266	21
115	5323	11
101	8238	21
1104	8132	18
128	5208	27
101	2616	36
1118	338	23
125	7679	23
1087	6921	23
1922	7515	24
102	2731	3
14	5476	25
107	6136	5
14	59	34
685	5785	22
12	3329	7
14	2037	32
160	6924	43
564	268	14
105	8387	22
6536	7320	4
129	638	23
130	2597	10
3953	277	5
529	9788	8
104	5327	31
118	5609	8
116	8556	4
114	2020	5
732	802	7
14	6376	20
14	9163	22
129	348	11
1086	775	28
108	3577	2
110	2203	21
412	2651	13
158	4661	0
101	8360	3
175	3542	1
2507	9131	18
285	6911	20
111	1525	8
14	3307	8
3555	2108	0
104	523	3
111	6294	7
6942	4895	5
107	8982	28
179	1520	23
12	1702	20
245	5842	19
110	3348	1
115	6918	16
103	7847	12
108	5360	5
662	2234	4
101	5312	12
105	3265	20
247	9340	1
149	4164	31
120	2470	3
16	9816	15
109	818	1
268	1057	3
17	9409	12
10360	5913	4
122	6038	16
101	2566	29
151	6863	8
101	9858	9
1022	5043	29
108	7569	2
2638	2044	0
109	7669	4
109	4378	3
2477	8048	3
104	6466	6
166	6861	27
111	643	37
143	6552	0
3835	9530	32
101	9510	3
940	8888	4
101	643	18
362	1993	30
106	6451	6
915	477	16
867	5048	16
115	877	9
101	6115	4
1565	7336	5
12	6403	15
101	8650	29
119	4674	24
132	2009	36
1360	4910	15
106	9694	6
101	6889	31
481	7205	39
103	2714	41
104	3527	12
114	8483	10
318	1534	26
115	5053	38
226	4527	14
104	7243	4
2088	4861	3
189	1020	10
112	2130	13
108	9147	2
14	7026	39
106	2843	4
177	3516	0
274	8123	11
404	8440	19
113	6686	9
107	1489	19
157	1691	2
106	1704	36
402	2493	9
163	1652	18
109	8315	14
136	2413	23
203	4294	2
1007	3547	10
102	4678	12
3617	5899	0
102	9121	23
109	501	1
181	15	23
12	7555	11
101	9546	25
124	7003	23
750	7666	11
104	1448	15
118	5351	12
103	2860	2
101	8389	13
481	2612	26
106	7703	8
103	6981	22
12	7719	1
168	2374	3
111	4222	6
113	1021	2
5335	888	25
2838	9799	4
107	2231	18
250	2527	34
115	2002	32
201	9577	17
153	6967	14
130	5931	11
321	8975	7
114	3695	14
116	1857	7
447	6971	17
128	54	9
12	3209	21
8	9817	7
115	7149	8
3152	7029	9
160	4957	17
114	7049	14
14	5385	23
104	1674	19
289	5698	7
140	9075	13
116	9579	2
113	1360	10
3186	21	7
103	1861	19
110	8927	7
101	6789	5
12	8780	23
12	8004	11
110	6652	5
310	7372	16
512	6683	11
115	1231	17
103	5932	7
12	5504	18
141	3739	0
12985	878	8
14	9902	14
559	9101	14
8815	7956	17
345	2054	10
898	5311	9
675	3428	3
104	4973	7
340	3209	0
14	4571	48
503	947	25
106	434	19
115	7202	30
106	6128	25
102	6230	32
105	7234	12
1140	3156	4
118	7397	1
116	5480	17
102	4495	8
5030	1220	12
101	2023	30
12	8781	3
698	1339	10
105	3983	18
103	367	25
12	4687	4
2281	9496	6
133	4970	11
3097	7183	24
782	1950	1
137	5925	12
105	5632	3
3156	6996	29
854	1065	20
1835	5749	19
101	4068	7
12	5958	6
101	9056	19
1035	6894	27
108	6550	4
111	4670	4
400	7451	32
120	5900	8
430	8704	34
3915	7480	13
102	1290	2
107	4984	1
102	9569	17
806	86	4
114	6314	6
2982	852	35
343	2210	1
12	6157	11
117	108	1
193	16	1
371	3542	22
108	5944	21
297	5622	11
112	3382	1
758	9863	10
174	661	16
689	2536	15
103	5879	34
14	9612	18
101	7006	32
109	9503	2
5941	6989	0
106	810	37
108	7450	1
14374	4901	12
103	1828	28
104	7423	42
2758	9376	8
3822	1090	16
126	2781	5
115	6605	17
1177	7824	7
245	4298	33
6821	9755	19
159	2451	0
5681	1881	33
162	1328	14
102	9132	2
1117	3718	11
123	1808	1
104	9508	5
147	2794	0
128	267	33
16028	8370	31
107	5022	12
101	520	17
103	1381	10
1548	2789	9
133	6762	3
110	2640	20
103	9451	5
122	9077	28
17	2703	13
13	1980	1
105	2370	1
13108	6559	22
103	1954	10
12	4777	9
232	2460	25
7736	5988	15
134	6520	33
398	5960	3
108	3573	3
14	4640	12
1304	63	5
2256	770	40
115	6895	13
553	277	9
329	3514	24
103	8014	17
14314	3355	7
122	9277	8
112	5562	1
171	3013	3
806	2802	6
409	797	3
14	1571	16
104	7809	17
120	4258	17
101	6527	45
111	5051	3
142	4093	3
105	610	16
1438	431	12
112	3415	14
112	6933	4
7913	6227	3
449	2883	30
103	1606	2
121	1669	9
439	1769	4
837	5803	19
218	3490	11
307	9829	6
14	4641	24
16	9812	14
14	5130	6
120	6182	10
10884	4392	15
210	9522	4
102	8335	10
